PartitionKey,FileType,ObjectName,HighLevelObject,ObjectDb,FileName,LineNumber,LinesOfCode,HighestEWISeverity,ConversionStatus,EWIs,UDFsUsed,NameOfUDFFiles,CharConversionPercentage,LoCConversionPercentage,EWIsNumber,ObjectDB,CharacterCount
4a59d974-24b1-41db-b4c3-754edd05bf5c,SQL,DemoUsers,CREATE TABLE,Undefined DB name,CLI_T12/CLI_T12.sql,2,9,Critical,Partially Converted,MSCEWI1001,,,--,77.78%,1,,
4a59d974-24b1-41db-b4c3-754edd05bf5c,SQL,View_DemoUsers,CREATE / REPLACE VIEW,Undefined DB name,CLI_T12/CLI_T12.sql,22,4,,Fully Converted,,,,--,100%,0,,
